date,value
1881-01-01,18.473952301404942
1881-02-01,18.14725816499024
1881-03-01,18.270119140204997
1881-04-01,17.950108278222896
1881-05-01,18.8697186931526
1881-06-01,19.02871073111579
1881-07-01,18.116367187389752
1881-08-01,17.28624355397345
1881-09-01,16.724836648772907
1881-10-01,16.26198941118135
1881-11-01,16.47864231664487
1881-12-01,15.958754206105084
1882-01-01,15.678764160028747
1882-02-01,15.153861528363045
1882-03-01,15.09167029948675
1882-04-01,14.916997168375307
1882-05-01,14.567103202191767
1882-06-01,14.327404890131675
1882-07-01,15.24055976121783
1882-08-01,15.525429331463037
1882-09-01,16.081106624462315
1882-10-01,15.755581030526558
1882-11-01,15.192670313165342
1882-12-01,15.382128332081978
1883-01-01,15.270259119098574
1883-02-01,14.757590146176227
1883-03-01,15.051254121401639
1883-04-01,15.482067222036676
1883-05-01,15.335497637337065
1883-06-01,15.903388388583794
1883-07-01,15.948783127017029
1883-08-01,15.19681087662985
1883-09-01,15.494692425793458
1883-10-01,15.048056270223842
1883-11-01,15.408218142448874
1883-12-01,14.896403941887167
1884-01-01,14.432821721970726
1884-02-01,14.805960228816716
1884-03-01,14.736023454014472
1884-04-01,14.353453682579472
1884-05-01,13.465050313804905
1884-06-01,12.906876483666863
1884-07-01,13.043931585991668
1884-08-01,13.859813341769325
1884-09-01,13.569154744335723
1884-10-01,13.273251319134156
1884-11-01,13.30443760211973
1884-12-01,13.432292746944764
1885-01-01,13.129817425635963
1885-02-01,13.384817593597965
1885-03-01,13.734194093452514
1885-04-01,13.548548541030058
1885-05-01,13.711371872561942
1885-06-01,13.978784368698353
1885-07-01,14.326658777089326
1885-08-01,15.130410796707155
1885-09-01,15.116285028724242
1885-10-01,15.991023962168983
1885-11-01,16.82403449861902
1885-12-01,16.304475952278526
1886-01-01,16.692317470797658
1886-02-01,17.006648259461002
1886-03-01,16.843266101570137
1886-04-01,16.801716131246305
1886-05-01,16.863195515097832
1886-06-01,17.831494055376883
1886-07-01,17.84584504153221
1886-08-01,17.72391279961927
1886-09-01,18.14714392580003
1886-10-01,18.562381342866566
1886-11-01,18.968312634942837
1886-12-01,18.194057556886438
1887-01-01,17.512222096304956
1887-02-01,17.125366596972317
1887-03-01,17.473213711513754
1887-04-01,17.82298363910071
1887-05-01,18.07544542745824
1887-06-01,17.707695663272986
1887-07-01,17.43146053561307
1887-08-01,16.739849614820702
1887-09-01,16.676629667380144
1887-10-01,15.880666812517312
1887-11-01,15.950712201066773
1887-12-01,15.455513454469944
1888-01-01,15.358662514259905
1888-02-01,15.418178318820534
1888-03-01,14.808972366946568
1888-04-01,15.02010868184446
1888-05-01,15.38791695722913
1888-06-01,15.077628818434691
1888-07-01,15.279642515498175
1888-08-01,15.602911670088805
1888-09-01,15.987828821761422
1888-10-01,15.715941874329705
1888-11-01,15.223749016946284
1888-12-01,14.946748301089228
1889-01-01,15.802286071028163
1889-02-01,16.192720447848995
1889-03-01,16.06504536076929
1889-04-01,16.050104533967485
1889-05-01,16.915421076068377
1889-06-01,17.21930294394768
1889-07-01,16.889214491107513
1889-08-01,17.131853975345724
1889-09-01,17.35078802634859
1889-10-01,17.053214402955483
1889-11-01,16.90602117024936
1889-12-01,16.610338076603384
1890-01-01,17.220071982181892
1890-02-01,17.0268149826714
1890-03-01,16.901122288589896
1890-04-01,17.25785454260319
1890-05-01,17.786430487858613
1890-06-01,17.684360844450154
1890-07-01,17.589295440864852
1890-08-01,16.596791133979092
1890-09-01,16.169702000615295
1890-10-01,15.482849163344424
1890-11-01,14.745043493292792
1890-12-01,14.442991231338429
1891-01-01,15.428980086469084
1891-02-01,15.476522332432529
1891-03-01,15.051623357657373
1891-04-01,15.408945125474114
1891-05-01,15.566495230713242
1891-06-01,15.658211395638135
1891-07-01,15.617919238645978
1891-08-01,16.163998509963022
1891-09-01,17.711261413256512
1891-10-01,17.71656858982635
1891-11-01,17.671739174763985
1891-12-01,18.20630300020992
1892-01-01,19.016388404225253
1892-02-01,19.036425040978425
1892-03-01,19.738054849323
1892-04-01,19.943265241638635
1892-05-01,19.911465213489794
1892-06-01,19.76928439713673
1892-07-01,19.211886434505548
1892-08-01,19.20430380317381
1892-09-01,18.694271809588194
1892-10-01,19.0402149153247
1892-11-01,18.46331269079999
1892-12-01,18.013009251275733
1893-01-01,17.65664370809877
1893-02-01,17.12519385487245
1893-03-01,16.899589031582316
1893-04-01,17.102541578254915
1893-05-01,15.780987310776249
1893-06-01,15.41650386359769
1893-07-01,14.349854182760946
1893-08-01,14.58805653580781
1893-09-01,15.01206907913876
1893-10-01,15.271794153520188
1893-11-01,15.942411400571675
1893-12-01,15.612694335464935
1894-01-01,15.739869351948228
1894-02-01,16.20273659644993
1894-03-01,17.187622088121934
1894-04-01,17.43484907805246
1894-05-01,16.808751920918013
1894-06-01,16.60631969529253
1894-07-01,16.289679714916954
1894-08-01,16.457777072998372
1894-09-01,16.522315444877222
1894-10-01,16.50290420570843
1894-11-01,16.542784447444557
1894-12-01,16.67246633376773
1895-01-01,16.52444393516272
1895-02-01,16.331237693211413
1895-03-01,16.364625427174804
1895-04-01,16.387543823686304
1895-05-01,17.080369553382397
1895-06-01,17.207413539783396
1895-07-01,17.54601464874056
1895-08-01,18.074072547241798
1895-09-01,18.200335946605467
1895-10-01,17.944706622466477
1895-11-01,17.342998991921693
1895-12-01,16.54841515666796
1896-01-01,16.57622482856819
1896-02-01,17.51540335263728
1896-03-01,17.23236271229861
1896-04-01,17.643699378130005
1896-05-01,17.828266894232826
1896-06-01,17.777578616430464
1896-07-01,16.637100103394587
1896-08-01,15.703370546226878
1896-09-01,16.544339943032018
1896-10-01,16.43886680472589
1896-11-01,17.08942524237112
1896-12-01,16.501404180590093
1897-01-01,17.026521282380557
1897-02-01,16.894025883254095
1897-03-01,16.95803071672104
1897-04-01,16.69685743473466
1897-05-01,17.047755129229383
1897-06-01,17.85049728069061
1897-07-01,18.65197575582029
1897-08-01,19.00639601051944
1897-09-01,19.37237029339779
1897-10-01,19.02803122390242
1897-11-01,18.35844809805022
1897-12-01,18.748757662525502
1898-01-01,19.24900002181375
1898-02-01,18.91813188800214
1898-03-01,18.042174923468675
1898-04-01,17.705089426411774
1898-05-01,17.595635274512816
1898-06-01,19.54481748054799
1898-07-01,19.858943014167306
1898-08-01,20.54491517915327
1898-09-01,20.442732862691297
1898-10-01,19.94719982577366
1898-11-01,20.52741632481129
1898-12-01,21.40363198544818
1899-01-01,22.932807416487186
1899-02-01,23.048117549980198
1899-03-01,23.279682245508724
1899-04-01,23.152421525686496
1899-05-01,22.09126936083419
1899-06-01,21.21209192504683
1899-07-01,21.561425634523125
1899-08-01,21.726237373055454
1899-09-01,20.591140514113782
1899-10-01,20.15371346068661
1899-11-01,20.1964575208023
1899-12-01,18.512649643600202
1900-01-01,18.674275362444785
1900-02-01,18.703797417251437
1900-03-01,18.775793421238376
1900-04-01,18.936402033322736
1900-05-01,18.40319701695042
1900-06-01,17.992711584303983
1900-07-01,17.689545468952808
1900-08-01,18.06961466678419
1900-09-01,17.341874151224708
1900-10-01,18.102398784556048
1900-11-01,19.419584603760754
1900-12-01,20.74405116087084
1901-01-01,20.978581834536186
1901-02-01,21.679149848206187
1901-03-01,22.347583950683845
1901-04-01,24.4097169948272
1901-05-01,23.064012684863545
1901-06-01,25.23846620596033
1901-07-01,23.14484855370808
1901-08-01,23.077177713844357
1901-09-01,22.590468316860218
1901-10-01,22.252901618408902
1901-11-01,22.37507477765278
1901-12-01,21.68021514102967
1902-01-01,22.340290796033557
1902-02-01,22.459957452460387
1902-03-01,22.410652288217324
1902-04-01,22.823108698497833
1902-05-01,22.427954493329793
1902-06-01,21.963742295514617
1902-07-01,22.385686589401352
1902-08-01,23.168671834092848
1902-09-01,22.856566381954487
1902-10-01,20.604425401859793
1902-11-01,20.408541255072173
1902-12-01,19.63323212682383
1903-01-01,20.318132053828485
1903-02-01,20.107051517552804
1903-03-01,19.884560384872824
1903-04-01,18.98002260182625
1903-05-01,18.954858723039862
1903-06-01,17.8185517229685
1903-07-01,16.918178414766643
1903-08-01,16.299118790903485
1903-09-01,15.654359115196906
1903-10-01,15.252943825778832
1903-11-01,15.407877534297885
1903-12-01,16.04289414005013
1904-01-01,15.86183391403363
1904-02-01,15.02149838033143
1904-03-01,15.081930176258854
1904-04-01,15.565490611691471
1904-05-01,15.525820896254631
1904-06-01,15.474433638652645
1904-07-01,16.036401629624102
1904-08-01,16.304651978851027
1904-09-01,16.74260004916368
1904-10-01,17.633197370821392
1904-11-01,18.07620022377006
1904-12-01,18.159679118703192
1905-01-01,18.459852032455835
1905-02-01,19.168996375829813
1905-03-01,19.831506074218407
1905-04-01,19.482927524711275
1905-05-01,18.62948750984511
1905-06-01,18.735862386183527
1905-07-01,19.205883309548042
1905-08-01,19.573308430803714
1905-09-01,19.743492419697777
1905-10-01,19.89739481432952
1905-11-01,19.443525693264977
1905-12-01,19.577960809096115
1906-01-01,20.132402260807893
1906-02-01,19.866752563675888
1906-03-01,19.25945302085411
1906-04-01,18.876204996115877
1906-05-01,18.05404446092639
1906-06-01,18.172666376497496
1906-07-01,18.19520014351374
1906-08-01,18.9672514775493
1906-09-01,19.20099368200136
1906-10-01,18.095380908869103
1906-11-01,18.141851654007965
1906-12-01,17.660003667768663
1907-01-01,17.218913853705985
1907-02-01,16.217071288766157
1907-03-01,14.687545255978653
1907-04-01,14.66970990560274
1907-05-01,13.790107153424247
1907-06-01,13.144269952673206
1907-07-01,13.58500735796184
1907-08-01,12.513471604446611
1907-09-01,12.32856965773663
1907-10-01,10.831840153050607
1907-11-01,10.591177559189786
1907-12-01,11.333306235811177
1908-01-01,11.90296862826698
1908-02-01,11.554846295144793
1908-03-01,11.984662664464294
1908-04-01,12.448889158370367
1908-05-01,13.078451355438336
1908-06-01,13.051684129229988
1908-07-01,13.345487104834403
1908-08-01,13.884232895208614
1908-09-01,13.701442268825112
1908-10-01,13.690810359178707
1908-11-01,14.43501409125626
1908-12-01,14.58248290896244
1909-01-01,14.764418456441348
1909-02-01,14.16715751670136
1909-03-01,14.33605838058621
1909-04-01,14.645198603086111
1909-05-01,14.953509786582776
1909-06-01,15.040444676080995
1909-07-01,15.231503240497679
1909-08-01,15.417580706254752
1909-09-01,15.254446436821171
1909-10-01,14.988845296121763
1909-11-01,14.745631176824585
1909-12-01,14.750638489265034
1910-01-01,14.547885040564147
1910-02-01,14.0020379030327
1910-03-01,14.05000696507782
1910-04-01,13.559883620820079
1910-05-01,13.568792287251444
1910-06-01,13.019657302315933
1910-07-01,12.342581259985213
1910-08-01,12.745055150886246
1910-09-01,12.937161101070838
1910-10-01,13.918866656445807
1910-11-01,14.16452317578035
1910-12-01,13.741478417781543
1911-01-01,14.049215181401202
1911-02-01,14.721488469928298
1911-03-01,14.370623221979526
1911-04-01,14.75293542032935
1911-05-01,15.047660591685036
1911-06-01,15.328355684719273
1911-07-01,15.083110578700255
1911-08-01,13.899790665654434
1911-09-01,12.997953983252426
1911-10-01,13.066472850619185
1911-11-01,13.727997586413089
1911-12-01,13.929258419578225
