date,value
2016-08-05,0.101
2016-08-12,0.087
2016-08-19,0.069
2016-08-26,0.047
2016-09-02,0.021
2016-09-09,-0.01
2016-09-16,-0.044
2016-09-23,-0.084
2016-09-30,-0.131
2016-10-07,-0.184
2016-10-14,-0.245
2016-10-21,-0.313
2016-10-28,-0.386
2016-11-04,-0.463
2016-11-11,-0.541
2016-11-18,-0.616
2016-11-25,-0.685
2016-12-02,-0.744
2016-12-09,-0.792
2016-12-16,-0.827
2016-12-23,-0.849
2016-12-30,-0.858
2017-01-06,-0.855
2017-01-13,-0.843
2017-01-20,-0.823
2017-01-27,-0.797
2017-02-03,-0.767
2017-02-10,-0.733
2017-02-17,-0.698
2017-02-24,-0.663
2017-03-03,-0.627
2017-03-10,-0.592
2017-03-17,-0.557
2017-03-24,-0.524
2017-03-31,-0.493
2017-04-07,-0.466
2017-04-14,-0.441
2017-04-21,-0.422
2017-04-28,-0.407
2017-05-05,-0.398
2017-05-12,-0.392
2017-05-19,-0.391
2017-05-26,-0.393
2017-06-02,-0.397
2017-06-09,-0.402
2017-06-16,-0.408
2017-06-23,-0.411
2017-06-30,-0.413
2017-07-07,-0.412
2017-07-14,-0.409
2017-07-21,-0.403
2017-07-28,-0.396
2017-08-04,-0.388
2017-08-11,-0.381
2017-08-18,-0.375
2017-08-25,-0.372
2017-09-01,-0.372
2017-09-08,-0.376
2017-09-15,-0.384
2017-09-22,-0.397
2017-09-29,-0.413
2017-10-06,-0.432
2017-10-13,-0.453
2017-10-20,-0.475
2017-10-27,-0.496
2017-11-03,-0.516
2017-11-10,-0.534
2017-11-17,-0.549
2017-11-24,-0.561
2017-12-01,-0.57
2017-12-08,-0.576
2017-12-15,-0.578
2017-12-22,-0.579
2017-12-29,-0.579
2018-01-05,-0.579
2018-01-12,-0.582
2018-01-19,-0.588
2018-01-26,-0.598
2018-02-02,-0.613
2018-02-09,-0.632
2018-02-16,-0.656
2018-02-23,-0.681
2018-03-02,-0.707
2018-03-09,-0.73
2018-03-16,-0.749
2018-03-23,-0.76
2018-03-30,-0.763
2018-04-06,-0.756
2018-04-13,-0.737
2018-04-20,-0.707
2018-04-27,-0.664
2018-05-04,-0.61
2018-05-11,-0.546
2018-05-18,-0.476
2018-05-25,-0.402
2018-06-01,-0.327
2018-06-08,-0.256
2018-06-15,-0.191
2018-06-22,-0.134
2018-06-29,-0.086
2018-07-06,-0.046
2018-07-13,-0.014
2018-07-20,0.012
2018-07-27,0.035
2018-08-03,0.056
2018-08-10,0.076
2018-08-17,0.098
2018-08-24,0.121
2018-08-31,0.146
2018-09-07,0.172
2018-09-14,0.197
2018-09-21,0.222
2018-09-28,0.245
2018-10-05,0.265
2018-10-12,0.282
2018-10-19,0.296
2018-10-26,0.308
2018-11-02,0.316
2018-11-09,0.322
2018-11-16,0.326
2018-11-23,0.326
2018-11-30,0.322
2018-12-07,0.313
2018-12-14,0.297
2018-12-21,0.274
2018-12-28,0.244
2019-01-04,0.207
2019-01-11,0.166
2019-01-18,0.122
2019-01-25,0.079
2019-02-01,0.037
2019-02-08,-0.001
2019-02-15,-0.036
2019-02-22,-0.065
2019-03-01,-0.091
2019-03-08,-0.111
2019-03-15,-0.128
2019-03-22,-0.142
2019-03-29,-0.152
2019-04-05,-0.159
2019-04-12,-0.163
2019-04-19,-0.163
2019-04-26,-0.16
2019-05-03,-0.154
2019-05-10,-0.145
2019-05-17,-0.134
2019-05-24,-0.123
2019-05-31,-0.11
2019-06-07,-0.097
2019-06-14,-0.084
2019-06-21,-0.071
2019-06-28,-0.058
2019-07-05,-0.045
2019-07-12,-0.032
2019-07-19,-0.018
2019-07-26,-0.004
2019-08-02,0.011
2019-08-09,0.025
2019-08-16,0.039
2019-08-23,0.051
2019-08-30,0.06
2019-09-06,0.067
2019-09-13,0.071
2019-09-20,0.072
2019-09-27,0.07
2019-10-04,0.066
2019-10-11,0.059
2019-10-18,0.052
2019-10-25,0.047
2019-11-01,0.044
2019-11-08,0.044
2019-11-15,0.048
2019-11-22,0.058
2019-11-29,0.072
2019-12-06,0.091
2019-12-13,0.114
2019-12-20,0.141
2019-12-27,0.171
2020-01-03,0.206
2020-01-10,0.245
2020-01-17,0.289
2020-01-24,0.339
2020-01-31,0.395
2020-02-07,0.459
2020-02-14,0.529
2020-02-21,0.604
2020-02-28,0.681
2020-03-06,0.756
2020-03-13,0.824
2020-03-20,0.881
2020-03-27,0.923
2020-04-03,0.947
2020-04-10,0.954
2020-04-17,0.944
2020-04-24,0.917
2020-05-01,0.874
2020-05-08,0.818
2020-05-15,0.752
2020-05-22,0.677
2020-05-29,0.6
2020-06-05,0.523
2020-06-12,0.452
2020-06-19,0.389
2020-06-26,0.338
2020-07-03,0.3
2020-07-10,0.277
2020-07-17,0.267
2020-07-24,0.27
2020-07-31,0.284
2020-08-07,0.306
2020-08-14,0.334
2020-08-21,0.366
2020-08-28,0.399
2020-09-04,0.433
2020-09-11,0.466
2020-09-18,0.495
2020-09-25,0.521
2020-10-02,0.541
2020-10-09,0.552
2020-10-16,0.556
2020-10-23,0.549
2020-10-30,0.534
2020-11-06,0.51
2020-11-13,0.478
2020-11-20,0.44
2020-11-27,0.397
2020-12-04,0.352
2020-12-11,0.306
2020-12-18,0.26
2020-12-25,0.212
2021-01-01,0.163
2021-01-08,0.112
2021-01-15,0.055
2021-01-22,-0.006
2021-01-29,-0.075
2021-02-05,-0.149
2021-02-12,-0.228
2021-02-19,-0.309
2021-02-26,-0.387
2021-03-05,-0.46
2021-03-12,-0.523
2021-03-19,-0.574
2021-03-26,-0.612
2021-04-02,-0.638
2021-04-09,-0.651
2021-04-16,-0.654
2021-04-23,-0.651
2021-04-30,-0.641
2021-05-07,-0.628
2021-05-14,-0.61
2021-05-21,-0.588
2021-05-28,-0.562
2021-06-04,-0.531
2021-06-11,-0.494
2021-06-18,-0.452
2021-06-25,-0.406
2021-07-02,-0.357
2021-07-09,-0.309
2021-07-16,-0.263
2021-07-23,-0.223
2021-07-30,-0.191
2021-08-06,-0.169
2021-08-13,-0.158
2021-08-20,-0.159
2021-08-27,-0.172
2021-09-03,-0.195
2021-09-10,-0.227
2021-09-17,-0.266
2021-09-24,-0.307
2021-10-01,-0.347
2021-10-08,-0.383
2021-10-15,-0.412
2021-10-22,-0.431
2021-10-29,-0.439
2021-11-05,-0.438
2021-11-12,-0.429
2021-11-19,-0.414
2021-11-26,-0.397
2021-12-03,-0.381
2021-12-10,-0.368
2021-12-17,-0.361
2021-12-24,-0.361
2021-12-31,-0.369
2022-01-07,-0.384
2022-01-14,-0.407
2022-01-21,-0.435
2022-01-28,-0.466
2022-02-04,-0.5
2022-02-11,-0.533
2022-02-18,-0.562
2022-02-25,-0.587
2022-03-04,-0.604
2022-03-11,-0.613
2022-03-18,-0.611
2022-03-25,-0.598
2022-04-01,-0.573
2022-04-08,-0.537
2022-04-15,-0.489
2022-04-22,-0.431
2022-04-29,-0.366
2022-05-06,-0.296
2022-05-13,-0.223
2022-05-20,-0.152
2022-05-27,-0.084
2022-06-03,-0.022
2022-06-10,0.033
2022-06-17,0.078
2022-06-24,0.113
2022-07-01,0.135
2022-07-08,0.147
2022-07-15,0.147
2022-07-22,0.138
2022-07-29,0.123
2022-08-05,0.103
2022-08-12,0.082
2022-08-19,0.061
2022-08-26,0.042
2022-09-02,0.026
2022-09-09,0.013
2022-09-16,0.001
2022-09-23,-0.008
2022-09-30,-0.018
2022-10-07,-0.029
2022-10-14,-0.041
2022-10-21,-0.055
2022-10-28,-0.073
2022-11-04,-0.092
2022-11-11,-0.114
2022-11-18,-0.137
2022-11-25,-0.163
2022-12-02,-0.192
2022-12-09,-0.224
2022-12-16,-0.259
2022-12-23,-0.296
2022-12-30,-0.334
2023-01-06,-0.37
2023-01-13,-0.402
2023-01-20,-0.426
2023-01-27,-0.44
2023-02-03,-0.441
2023-02-10,-0.427
2023-02-17,-0.397
2023-02-24,-0.349
2023-03-03,-0.285
2023-03-10,-0.205
2023-03-17,-0.111
2023-03-24,-0.007
2023-03-31,0.107
2023-04-07,0.229
2023-04-14,0.356
2023-04-21,0.486
2023-04-28,0.616
2023-05-05,0.741
2023-05-12,0.856
2023-05-19,0.956
2023-05-26,1.037
2023-06-02,1.096
2023-06-09,1.128
2023-06-16,1.132
2023-06-23,1.109
2023-06-30,1.058
2023-07-07,0.982
2023-07-14,0.887
2023-07-21,0.776
2023-07-28,0.657
2023-08-04,0.537
2023-08-11,0.423
2023-08-18,0.321
2023-08-25,0.235
2023-09-01,0.166
2023-09-08,0.117
2023-09-15,0.084
2023-09-22,0.066
2023-09-29,0.061
2023-10-06,0.063
2023-10-13,0.071
2023-10-20,0.08
2023-10-27,0.089
2023-11-03,0.095
2023-11-10,0.099
2023-11-17,0.098
2023-11-24,0.093
2023-12-01,0.084
2023-12-08,0.07
2023-12-15,0.053
2023-12-22,0.033
2023-12-29,0.012
2024-01-05,-0.01
2024-01-12,-0.03
2024-01-19,-0.049
2024-01-26,-0.065
2024-02-02,-0.079
2024-02-09,-0.091
2024-02-16,-0.102
2024-02-23,-0.112
2024-03-01,-0.122
2024-03-08,-0.132
2024-03-15,-0.144
2024-03-22,-0.157
2024-03-29,-0.171
2024-04-05,-0.185
2024-04-12,-0.199
2024-04-19,-0.21
2024-04-26,-0.218
2024-05-03,-0.221
2024-05-10,-0.217
2024-05-17,-0.207
2024-05-24,-0.191
2024-05-31,-0.17
2024-06-07,-0.146
2024-06-14,-0.122
2024-06-21,-0.101
2024-06-28,-0.086
2024-07-05,-0.078
2024-07-12,-0.079
2024-07-19,-0.089
2024-07-26,-0.106
2024-08-02,-0.13
2024-08-09,-0.16
2024-08-16,-0.193
2024-08-23,-0.227
2024-08-30,-0.26
2024-09-06,-0.29
2024-09-13,-0.315
2024-09-20,-0.334
2024-09-27,-0.346
2024-10-04,-0.35
2024-10-11,-0.346
2024-10-18,-0.335
2024-10-25,-0.318
2024-11-01,-0.298
2024-11-08,-0.276
2024-11-15,-0.255
2024-11-22,-0.238
2024-11-29,-0.228
2024-12-06,-0.225
2024-12-13,-0.231
2024-12-20,-0.246
2024-12-27,-0.27
2025-01-03,-0.3
2025-01-10,-0.335
2025-01-17,-0.371
2025-01-24,-0.405
2025-01-31,-0.435
2025-02-07,-0.459
2025-02-14,-0.476
2025-02-21,-0.485
2025-02-28,-0.487
2025-03-07,-0.483
2025-03-14,-0.475
2025-03-21,-0.464
2025-03-28,-0.452
2025-04-04,-0.442
2025-04-11,-0.435
2025-04-18,-0.433
2025-04-25,-0.435
2025-05-02,-0.443
2025-05-09,-0.455
2025-05-16,-0.47
2025-05-23,-0.486
2025-05-30,-0.504
2025-06-06,-0.52
2025-06-13,-0.535
2025-06-20,-0.547
2025-06-27,-0.556
2025-07-04,-0.56
2025-07-11,-0.56
2025-07-18,-0.554
2025-07-25,-0.545
2025-08-01,-0.531
2025-08-08,-0.514
2025-08-15,-0.495
2025-08-22,-0.474
2025-08-29,-0.451
2025-09-05,-0.427
2025-09-12,-0.4
2025-09-19,-0.37
2025-09-26,-0.339
2025-10-03,-0.306
2025-10-10,-0.272
2025-10-17,-0.239
2025-10-24,-0.207
2025-10-31,-0.179
2025-11-07,-0.156
2025-11-14,-0.138
2025-11-21,-0.126
2025-11-28,-0.119
2025-12-05,-0.117
2025-12-12,-0.118
2025-12-19,-0.121
2025-12-26,-0.125
2026-01-02,-0.128
2026-01-09,-0.13
2026-01-16,-0.131
2026-01-23,-0.129
2026-01-30,-0.126
2026-02-06,-0.122
2026-02-13,-0.115
2026-02-20,-0.107
2026-02-27,-0.095
2026-03-06,-0.079
2026-03-13,-0.06
2026-03-20,-0.034
2026-03-27,-0.003
2026-04-03,0.036
2026-04-10,0.08
2026-04-17,0.13
2026-04-24,0.182
2026-05-01,0.233
2026-05-08,0.279
2026-05-15,0.318
2026-05-22,0.345
2026-05-29,0.36
2026-06-05,0.361
2026-06-12,0.349
2026-06-19,0.325
2026-06-26,0.291
2026-07-03,0.25
2026-07-10,0.206
2026-07-17,0.161
2026-07-24,0.119
