date,composite,couverture
1899-06-01,2.324001469266412,0.0851940913775335
1899-07-01,2.4671335661632585,0.0851940913775335
1899-08-01,2.510570416039157,0.0851940913775335
1899-09-01,1.908556746728062,0.0851940913775335
1899-10-01,1.6713927253790606,0.0851940913775335
1899-11-01,1.6787584076678492,0.0851940913775335
1899-12-01,0.8245346567380796,0.0851940913775335
1900-01-01,0.9026976110772018,0.0851940913775335
1900-02-01,0.9139703887961328,0.0851940913775335
1900-03-01,0.9465103140074236,0.0851940913775335
1900-04-01,1.0232893059583192,0.0851940913775335
1900-05-01,0.750801947923622,0.0851940913775335
1900-06-01,0.5412825912041741,0.0851940913775335
1900-07-01,0.3864683979990289,0.0851940913775335
1900-08-01,0.5780823802771953,0.0851940913775335
1900-09-01,0.20707229622789028,0.0851940913775335
1900-10-01,0.5934184263745852,0.0851940913775335
1900-11-01,1.2595164053477563,0.0851940913775335
1900-12-01,1.9163864939452429,0.0851940913775335
1901-01-01,2.01386817983623,0.0851940913775335
1901-02-01,2.335172712246897,0.0851940913775335
1901-03-01,2.625153546402795,0.0851940913775335
1901-04-01,3.5394735377243904,0.0851940913775335
1901-05-01,2.8377116887907126,0.0851940913775335
1901-06-01,3.7482184075780665,0.0851940913775335
1901-07-01,2.734130343404969,0.0851940913775335
1901-08-01,2.6588498360404746,0.0851940913775335
1901-09-01,2.4064935481307956,0.0851940913775335
1901-10-01,2.2290879099724368,0.0851940913775335
1901-11-01,2.255101174228114,0.0851940913775335
1901-12-01,1.9324327108782215,0.0851940913775335
1902-01-01,2.194101821488789,0.0851940913775335
1902-02-01,2.219383321761326,0.0851940913775335
1902-03-01,2.173373813764008,0.0851940913775335
1902-04-01,2.3193337483134244,0.0851940913775335
1902-05-01,2.129306136344897,0.0851940913775335
1902-06-01,1.9172284631113587,0.0851940913775335
1902-07-01,2.0714779601191444,0.0851940913775335
1902-08-01,2.364929362961883,0.0851940913775335
1902-09-01,2.2114481256896052,0.0851940913775335
1902-10-01,1.287996988272988,0.0851940913775335
1902-11-01,1.2027161763479037,0.0851940913775335
1902-12-01,0.8847595333408126,0.0851940913775335
1903-01-01,1.1579501971808488,0.0851940913775335
1903-02-01,1.0679001801664778,0.0851940913775335
1903-03-01,0.9739909616573684,0.0851940913775335
1903-04-01,0.6051522797585527,0.0851940913775335
1903-05-01,0.5934277681890716,0.0851940913775335
1903-06-01,0.13067045121629162,0.0851940913775335
1903-07-01,-0.23602063956241745,0.0851940913775335
1903-08-01,-0.4877895969159444,0.0851940913775335
1903-09-01,-0.7493887797320616,0.0851940913775335
1903-10-01,-0.9106721447295301,0.0851940913775335
1903-11-01,-0.8445817039349883,0.0851940913775335
1903-12-01,-0.5829756950873802,0.0851940913775335
1904-01-01,-0.6555555328200262,0.0851940913775335
1904-02-01,-0.9970449179488928,0.0851940913775335
1904-03-01,-0.9688450966993155,0.0851940913775335
1904-04-01,-0.7680609703462036,0.0851940913775335
1904-05-01,-0.7821143957441212,0.0851940913775335
1904-06-01,-0.8009096464367663,0.0851940913775335
1904-07-01,-0.5683051608069032,0.0851940913775335
1904-08-01,-0.45680307477726545,0.0851940913775335
1904-09-01,-0.2755792199315008,0.0851940913775335
1904-10-01,0.09233085853706101,0.0851940913775335
1904-11-01,0.2752220039103811,0.0851940913775335
1904-12-01,0.3092507125814499,0.0851940913775335
1905-01-01,0.4330323403486845,0.0851940913775335
1905-02-01,0.7260628826570646,0.0851940913775335
1905-03-01,0.9983964778657739,0.0851940913775335
1905-04-01,0.8507759222861296,0.0851940913775335
1905-05-01,0.49430414923032384,0.0851940913775335
1905-06-01,0.5374823083733404,0.0851940913775335
1905-07-01,0.7318075415194606,0.0851940913775335
1905-08-01,0.8826663231254831,0.0851940913775335
1905-09-01,0.95073962422448,0.0851940913775335
1905-10-01,1.0116269530683746,0.0851940913775335
1905-11-01,0.819594452290597,0.0851940913775335
1905-12-01,0.873248398389572,0.0851940913775335
1906-01-01,1.1011718314156564,0.0851940913775335
1906-02-01,0.9868159623745163,0.0851940913775335
1906-03-01,0.7309307528215393,0.0851940913775335
1906-04-01,0.5692554401300933,0.0851940913775335
1906-05-01,0.22431564474880056,0.0851940913775335
1906-06-01,0.2736254530751154,0.0851940913775335
1906-07-01,0.2826011948546256,0.0851940913775335
1906-08-01,0.6062946798675379,0.0851940913775335
1906-09-01,0.7030996904273824,0.0851940913775335
1906-10-01,0.23636013239908815,0.0851940913775335
1906-11-01,0.2555535007284867,0.0851940913775335
1906-12-01,0.05161287862816576,0.0851940913775335
1907-01-01,-0.135081486584418,0.0851940913775335
1907-02-01,-0.5591162862087179,0.0851940913775335
1907-03-01,-1.2042819860037033,0.0851940913775335
1907-04-01,-1.2071309243021413,0.0851940913775335
1907-05-01,-1.5716336977715344,0.0851940913775335
1907-06-01,-1.8322928854960532,0.0851940913775335
1907-07-01,-1.6369046680879844,0.0851940913775335
1907-08-01,-2.0702020138712105,0.0851940913775335
1907-09-01,-2.1289355829343046,0.0851940913775335
1907-10-01,-2.7155321835600823,0.0851940913775335
1907-11-01,-2.776358069368582,0.0851940913775335
1907-12-01,-2.4470428906224972,0.0851940913775335
1908-01-01,-2.196709223105059,0.0851940913775335
1908-02-01,-2.3136997657484746,0.0851940913775335
1908-03-01,-2.1239501448846654,0.0851940913775335
1908-04-01,-1.9256394433085107,0.0851940913775335
1908-05-01,-1.6670532680275325,0.0851940913775335
1908-06-01,-1.6679524701713846,0.0851940913775335
1908-07-01,-1.544454893818366,0.0851940913775335
1908-08-01,-1.3274977109034072,0.0851940913775335
1908-09-01,-1.3929417270408362,0.0851940913775335
1908-10-01,-1.3909453303784038,0.0851940913775335
1908-11-01,-1.0964783354178913,0.0851940913775335
1908-12-01,-1.0356541488716582,0.0851940913775335
1909-01-01,-0.9618228215933741,0.0851940913775335
1909-02-01,-1.1908810071388405,0.0851940913775335
1909-03-01,-1.1211823145421318,0.0851940913775335
1909-04-01,-0.9975872451358707,0.0851940913775335
